Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Dining Option,Customer ID,Customer Name,Customer Reference ID
2012-08-17,11:24:53,Pacific Time (US & Canada),Coffee,Americano,2,"Small, 12 oz",,,$5.30,$0.00,$5.30,$0.26,To Go,,,
2012-08-17,11:21:47,Pacific Time (US & Canada),Misc Drinks,Kids Stuff,1,Small,,,$2.80,$0.00,$2.80,$0.14,To Go,,,
2012-08-17,11:21:47,Pacific Time (US & Canada),Lunch,Sandwich,1,Pear and Brie,,,$8.75,$0.00,$8.75,$0.44,To Go,,,
2012-08-17,11:21:47,Pacific Time (US & Canada),Lunch,Pies,1,Chicken Pot Pie,,,$8.50,$0.00,$8.50,$0.42,To Go,,,
2012-08-17,11:21:47,Pacific Time (US & Canada),Lunch,Sandwich,2,Coconut Chicken,,,$17.00,$0.00,$17.00,$0.85,To Go,,,
2012-08-17,11:17:43,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-08-17,11:17:43,Pacific Time (US & Canada),Misc Drinks,Homemade Hot Chocolate,1,"Small, 12 oz",,,$3.85,$0.00,$3.85,$0.19,To Go,,,
2012-08-17,11:13:14,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,For Here,,,
2012-08-17,11:09:50,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Burrito,,,$8.50,$0.00,$8.50,$0.42,To Go,,,
2012-08-17,11:03:26,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2012-08-17,10:58:06,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,10:58:06,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,10:57:25,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,10:55:50,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,Misto,$3.75,$0.00,$3.75,$0.19,For Here,,,
2012-08-17,10:55:31,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,10:55:31,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Burrito,,,$8.50,$0.00,$8.50,$0.43,To Go,,,
2012-08-17,10:54:11,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,10:49:21,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,Extra shot,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,10:41:45,Pacific Time (US & Canada),Pastries,Scones,1,Healthy,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2012-08-17,10:38:39,Pacific Time (US & Canada),Pastries,Scones,1,Cheese,,,$4.00,$0.00,$4.00,$0.20,To Go,,,
2012-08-17,10:38:39,Pacific Time (US & Canada),Lunch,Sandwich,1,Cajun Chicken,,,$8.75,$0.00,$8.75,$0.44,To Go,,,
2012-08-17,10:38:39,Pacific Time (US & Canada),Coffee,Mocha,1,"Med, 16 oz",,,$4.60,$0.00,$4.60,$0.23,To Go,,,
2012-08-17,10:28:06,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,10:27:02,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,10:27:02,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-08-17,10:16:57,Pacific Time (US & Canada),Misc Drinks,Juices,1,Green Goddess,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2012-08-17,10:16:57,Pacific Time (US & Canada),Coffee,Drip Coffee,2,"Med, 16 oz",,,$5.30,$0.00,$5.30,$0.26,To Go,,,
2012-08-17,10:16:57,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,To Go,,,
2012-08-17,10:16:21,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.15,To Go,,,
2012-08-17,10:16:21,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,10:13:41,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-08-17,10:13:41,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,10:13:41,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,10:13:41,Pacific Time (US & Canada),Pastries,Muffins,1,Banana Chocolate chip,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,10:06:54,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,Decaf,$3.25,$0.00,$3.25,$0.16,For Here,,,
2012-08-17,10:06:54,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.22,For Here,,,
2012-08-17,10:02:09,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,10:02:09,Pacific Time (US & Canada),Coffee,Latte,1,"Large, 20 oz",,Extra shot,$5.60,$0.00,$5.60,$0.28,To Go,,,
2012-08-17,10:02:09,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.11,To Go,,,
2012-08-17,10:02:09,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2012-08-17,10:02:09,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,9:58:12,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,9:58:12,Pacific Time (US & Canada),Coffee,Drip Coffee,2,"Med, 16 oz",,,$5.30,$0.00,$5.30,$0.26,To Go,,,
2012-08-17,9:56:59,Pacific Time (US & Canada),Lunch,Pies,1,Chicken Pot Pie,,,$8.50,$0.00,$8.50,$0.42,To Go,,,
2012-08-17,9:56:23,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,9:56:23,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-08-17,9:56:23,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2012-08-17,9:52:18,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,To Go,,,
2012-08-17,9:52:18,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2012-08-17,9:51:37,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,For Here,,,
2012-08-17,9:51:37,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,For Here,,,
2012-08-17,9:39:46,Pacific Time (US & Canada),Pastries,Muffins,1,Blueberry Bran,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,9:39:46,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,"Soy M, Extra hot",$5.50,$0.00,$5.50,$0.27,To Go,,,
2012-08-17,9:38:12,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,Almond M,$5.50,$0.00,$5.50,$0.28,To Go,,,
2012-08-17,9:33:37,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2012-08-17,9:33:37,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-08-17,9:32:40,Pacific Time (US & Canada),Pastries,Cookies,1,Gluten free,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,9:32:40,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,Soy S,$4.65,$0.00,$4.65,$0.23,To Go,,,
2012-08-17,9:32:40,Pacific Time (US & Canada),Tea,Tea,1,Rooibos,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2012-08-17,9:32:40,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,9:30:59,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Banana Oat,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,9:30:59,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-08-17,9:27:55,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-08-17,9:27:55,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,9:27:25,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,9:27:25,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,9:25:16,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-08-17,9:22:15,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2012-08-17,9:22:15,Pacific Time (US & Canada),Lunch,Sandwich,1,Coconut Chicken,,,$8.50,$0.00,$8.50,$0.43,To Go,,,
2012-08-17,9:18:28,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Burrito,,,$8.50,$0.00,$8.50,$0.42,To Go,,,
2012-08-17,9:18:28,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.15,To Go,,,
2012-08-17,9:15:55,Pacific Time (US & Canada),Tea,Tea,1,English Breakfast,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2012-08-17,9:15:55,Pacific Time (US & Canada),Pastries,Muffins,1,Banana Chocolate chip,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,9:12:44,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,9:12:44,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,9:08:31,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,Almond S,$4.65,$0.00,$4.65,$0.23,To Go,,,
2012-08-17,9:08:31,Pacific Time (US & Canada),Tea,Tea,1,Matcha Tea...,,,$4.10,$0.00,$4.10,$0.21,To Go,,,
2012-08-17,9:05:59,Pacific Time (US & Canada),Tea,Tea,1,Rooibos,,Misto,$3.10,$0.00,$3.10,$0.15,To Go,,,
2012-08-17,9:05:59,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,9:05:59,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Veggie Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,9:04:38,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,9:04:38,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,9:03:01,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,8:59:06,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-08-17,8:54:49,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,Almond Misto,$3.36,$0.00,$3.36,$0.17,To Go,,,
2012-08-17,8:54:49,Pacific Time (US & Canada),Misc Drinks,Juices,1,Green Goddess,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2012-08-17,8:54:20,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,8:53:40,Pacific Time (US & Canada),Tea,Tea,1,African Nectar (Rooibos),,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2012-08-17,8:53:40,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Veggie Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,8:53:40,Pacific Time (US & Canada),Coffee,Macchiato,1,6 oz (cap),,,$3.75,$0.00,$3.75,$0.19,To Go,,,
2012-08-17,8:53:40,Pacific Time (US & Canada),Coffee,Macchiato,1,6 oz (cap),,Soy xS ,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,8:53:40,Pacific Time (US & Canada),Coffee,Macchiato,1,6 oz (cap),,Extra hot,$3.75,$0.00,$3.75,$0.19,To Go,,,
2012-08-17,8:53:40,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.11,To Go,,,
2012-08-17,8:51:19,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Veggie Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,8:50:50,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2012-08-17,8:50:50,Pacific Time (US & Canada),Coffee,Espresso,1,Double,,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,8:50:02,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,For Here,,,
2012-08-17,8:50:02,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.22,For Here,,,
2012-08-17,8:42:45,Pacific Time (US & Canada),Coffee,Americano,1,"Large, 20 oz",,Extra shot,$4.45,$0.00,$4.45,$0.22,To Go,,,
2012-08-17,8:39:42,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2012-08-17,8:39:42,Pacific Time (US & Canada),Lunch,Pies,1,Lamb & Rosemary,,,$8.50,$0.00,$8.50,$0.42,To Go,,,
2012-08-17,8:38:15,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Burrito,,,$8.50,$0.00,$8.50,$0.43,To Go,,,
2012-08-17,8:38:15,Pacific Time (US & Canada),Coffee,Americano,1,"Large, 20 oz",,,$3.85,$0.00,$3.85,$0.19,To Go,,,
2012-08-17,8:36:03,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-08-17,8:30:48,Pacific Time (US & Canada),Pastries,Muffins,1,Blueberry Bran,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,8:30:48,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2012-08-17,8:26:51,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,8:26:19,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,To Go,,,
2012-08-17,8:26:19,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,8:26:19,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Smoked Salmon Croissant,,,$7.50,$0.00,$7.50,$0.38,To Go,,,
2012-08-17,8:26:19,Pacific Time (US & Canada),None,Day old,2,Regular,,,$5.50,$0.00,$5.50,$0.27,To Go,,,
2012-08-17,8:23:20,Pacific Time (US & Canada),Pastries,Muffins,1,Raspberry Almond (Gluten free),,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-08-17,8:14:40,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2012-08-17,8:13:55,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-08-17,8:00:37,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2012-08-17,8:00:37,Pacific Time (US & Canada),Coffee,Mocha,1,"Med, 16 oz",,"Decaf, Iced",$4.60,$0.00,$4.60,$0.23,To Go,,,
2012-08-17,8:00:37,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,7:55:02,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,7:55:02,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,,$4.40,$0.00,$4.40,$0.22,To Go,,,
2012-08-17,7:55:02,Pacific Time (US & Canada),Pastries,Muffins,1,Carrot Zucchini,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,7:51:45,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,7:51:22,Pacific Time (US & Canada),Coffee,Latte,1,"Small, 12 oz",,Skim,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-08-17,7:51:22,Pacific Time (US & Canada),Pastries,Muffins,1,Morning Glory,,,$3.55,$0.00,$3.55,$0.18,To Go,,,
2012-08-17,7:48:39,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Med, 16 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,7:46:02,Pacific Time (US & Canada),Misc Drinks,Fridge Drinks,1,San Pellegrino (Cans),,,$2.30,$0.00,$2.30,$0.11,To Go,,,
2012-08-17,7:46:02,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Ham & Cheese Croissant,,,$6.95,$0.00,$6.95,$0.35,To Go,,,
2012-08-17,7:43:52,Pacific Time (US & Canada),Pastries,Scones,1,Cheese,,,$4.00,$0.00,$4.00,$0.20,To Go,,,
2012-08-17,7:43:52,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Veggie Breakfast Muffin,,,$6.75,$0.00,$6.75,$0.34,To Go,,,
2012-08-17,7:30:45,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-08-17,7:14:26,Pacific Time (US & Canada),Pastries,Muffins,4,Raspberry Banana Oat,,,$14.20,$0.00,$14.20,$0.71,To Go,,,
2012-08-17,7:07:51,Pacific Time (US & Canada),Coffee,Drip Coffee,2,"Larg, 20 oz",,,$5.80,$0.00,$5.80,$0.29,To Go,,,
2012-07-17,16:05:09,Pacific Time (US & Canada),Food,Soup,2,Regular,,,$11.50,$0.00,$11.50,$0.58,To Go,,,
2012-07-17,16:05:09,Pacific Time (US & Canada),Breakfast,Breakfast things,3,Veggie Breakfast Muffin,,,$20.25,$0.00,$20.25,$1.01,To Go,,,
2012-07-17,16:05:09,Pacific Time (US & Canada),Food,Laminated Pastries,1,Plain Croissant,,,$3.40,$0.00,$3.40,$0.17,To Go,,,
2012-07-17,15:30:01,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.11,To Go,,,
2012-07-17,15:29:08,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-07-17,15:29:08,Pacific Time (US & Canada),Pastries,Cookies,1,Chocolate chip,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2012-07-17,15:29:08,Pacific Time (US & Canada),Tea,Chai,1,"Med, 16 oz",,Almond M,$5.95,$0.00,$5.95,$0.30,To Go,,,
2012-07-17,15:23:25,Pacific Time (US & Canada),Tea,Chai,1,"Small, 12 oz",,Almond S,$4.95,$0.00,$4.95,$0.25,To Go,,,
2012-07-17,15:16:22,Pacific Time (US & Canada),Breakfast,Breakfast things,1,Overnight Oats,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2012-07-17,15:12:47,Pacific Time (US & Canada),Lunch,Sandwich,1,Coconut Chicken,,,$8.50,$0.00,$8.50,$0.42,To Go,,,
2012-07-17,15:12:47,Pacific Time (US & Canada),Food,Laminated Pastries,2,Plain Croissant,,,$6.80,$0.00,$6.80,$0.34,To Go,,,
2012-07-17,14:57:11,Pacific Time (US & Canada),Coffee,Espresso,1,Single...,,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-07-17,14:55:45,Pacific Time (US & Canada),Coffee,Macchiato,1,6 oz (cap),,,$3.75,$0.00,$3.75,$0.19,To Go,,,
2012-07-17,14:51:16,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2012-07-17,14:51:16,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,Skim,$4.40,$0.00,$4.40,$0.22,To Go,,,
2012-07-17,14:41:54,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-07-17,14:37:58,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,For Here,,,
2012-07-17,14:37:58,Pacific Time (US & Canada),Lunch,Pies,1,Chicken Pot Pie,,,$8.50,$0.00,$8.50,$0.43,For Here,,,
2012-07-17,14:34:14,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-07-17,14:33:58,Pacific Time (US & Canada),Coffee,Cappuccino,1,"Small, 12 oz",,,$3.80,$0.00,$3.80,$0.19,To Go,,,
2012-07-17,14:08:11,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2012-07-17,14:07:01,Pacific Time (US & Canada),None,Day old,2,Regular,,,$5.50,$0.00,$5.50,$0.28,To Go,,,
2012-07-17,14:01:06,Pacific Time (US & Canada),Tea,Tea,1,Peppermint,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2012-07-17,14:01:06,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.11,To Go,,,
2012-07-17,14:01:06,Pacific Time (US & Canada),Coffee,Latte,1,"Med, 16 oz",,Single,$4.40,$0.00,$4.40,$0.22,To Go,,,
2012-07-17,14:01:06,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.12,To Go,,,
2012-07-17,13:53:21,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Larg, 20 oz",,,$2.90,$0.00,$2.90,$0.14,To Go,,,
2012-07-17,13:53:21,Pacific Time (US & Canada),Tea,Tea,1,Peppermint,,,$2.60,$0.00,$2.60,$0.13,To Go,,,
2012-07-17,13:53:21,Pacific Time (US & Canada),Pastries,Cookies,1,Peanut butter,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2012-07-17,13:53:21,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.11,To Go,,,
2012-07-17,13:26:18,Pacific Time (US & Canada),Lunch,Sandwich,1,Coconut Chicken,,,$8.50,$0.00,$8.50,$0.43,To Go,,,
2012-07-17,13:26:18,Pacific Time (US & Canada),Coffee,Americano,1,"Med, 16 oz",,,$3.25,$0.00,$3.25,$0.16,To Go,,,
2012-07-17,13:25:35,Pacific Time (US & Canada),Coffee,Macchiato,1,6 oz (cap),,Extra hot,$3.75,$0.00,$3.75,$0.19,To Go,,,
2012-07-17,13:25:35,Pacific Time (US & Canada),Pastries,Cookies,1,Kipferl,,,$2.25,$0.00,$2.25,$0.11,To Go,,,
2012-07-17,13:20:49,Pacific Time (US & Canada),Lunch,Sandwich,1,Turkey BLT,,,$8.75,$0.00,$8.75,$0.44,To Go,,,
2012-07-17,13:20:49,Pacific Time (US & Canada),Pastries,Cookies,1,Chocolate chip,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
2012-07-17,13:20:49,Pacific Time (US & Canada),Pastries,Muffins,1,Banana Chocolate chip,,,$3.55,$0.00,$3.55,$0.17,To Go,,,
2012-07-17,13:17:06,Pacific Time (US & Canada),Pastries,Tarts,1,Banana Bread,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2012-07-17,13:15:49,Pacific Time (US & Canada),Coffee,Americano,1,"Small, 12 oz",,,$2.65,$0.00,$2.65,$0.13,To Go,,,
2012-07-17,13:15:10,Pacific Time (US & Canada),Pastries,Muffins,1,Carrot Cake,,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2012-07-17,13:13:22,Pacific Time (US & Canada),Pastries,Scones,1,Mixed berry,,,$4.25,$0.00,$4.25,$0.21,To Go,,,
2012-07-17,13:13:22,Pacific Time (US & Canada),Pastries,Tarts,1,Lemon tarts,,,$4.50,$0.00,$4.50,$0.23,To Go,,,
2012-07-17,13:13:22,Pacific Time (US & Canada),Coffee,Drip Coffee,2,"Small, 12 oz",,,$5.00,$0.00,$5.00,$0.25,To Go,,,
2012-07-17,13:08:21,Pacific Time (US & Canada),Food,Soup,2,Soup & Sandwich,,,$26.00,$0.00,$26.00,$1.30,To Go,,,
2012-07-17,13:08:21,Pacific Time (US & Canada),Misc Drinks,Juices,1,Green Goddess,,,$9.95,$0.00,$9.95,$0.50,To Go,,,
2012-07-17,13:08:21,Pacific Time (US & Canada),Misc Drinks,Homemade Hot Chocolate,1,"Med, 16 oz",,,$4.50,$0.00,$4.50,$0.22,To Go,,,
2012-07-17,13:07:08,Pacific Time (US & Canada),Coffee,Drip Coffee,1,"Small, 12 oz",,,$2.50,$0.00,$2.50,$0.12,To Go,,,
2012-07-17,13:07:08,Pacific Time (US & Canada),None,Day old,1,Regular,,,$2.75,$0.00,$2.75,$0.14,To Go,,,
